id,img,caption
19,http://assets.myntassets.com/assets/images/1324776/2016/8/4/11470305777597-Pepe-Jeans-Women-Jeans-9771470305777327-1.jpg,"Introducing our versatile women's casual jeans from the Frisky brand, designed with both style and comfort in mind. These jeans are crafted from high-quality cotton fabric, offering a stretchable and breathable fit that's perfect for everyday wear. 

With a regular fit and regular length, these jeans provide a comfortable and flattering silhouette. The dark shade enhances their sophisticated look while the clean, no-fade finish ensures they remain timeless and on-trend. Featuring a mid-rise waistband with belt loops, these jeans offer a secure and adjustable fit. The classic button and zip closure adds to the ease of wear. 

Designed with practicality in mind, they come with five pockets, giving you ample space to carry your essentials. These jeans are crafted for a casual occasion, making them a perfect addition to your wardrobe for a relaxed yet chic style. 

Plus, they are machine washable, ensuring easy care and maintenance. Elevate your everyday look with these essential Frisky jeans!"
20,http://assets.myntassets.com/assets/images/1189174/2016/5/30/11464597856341-Pepe-Jeans-Grey-Low-Rise-Frisky-Slim-Fit-Jeans-8631464597856016-1.jpg,"Introducing our chic and versatile dark-shaded slim-fit jeans, perfect for your casual wardrobe. Crafted from a high-quality blend of cotton and elastane, these stretchable jeans offer both comfort and ease of movement. Featuring a flattering low-rise waist with belt loops, a button and zip closure, and a classic 5-pocket styling, these jeans are designed to accentuate your silhouette while providing a secure fit.

With a clean finish and light fade, these jeans boast a modern, clean look that pairs effortlessly with a variety of tops and footwear. The regular length makes them suitable for any body type, and the machine washable fabric ensures easy care and maintenance.

Whether you're heading out for a casual outing or a relaxed day at work, these jeans will keep you looking stylish and feeling comfortable all day long. Upgrade your wardrobe with this essential piece today!"
21,http://assets.myntassets.com/assets/images/1192989/2016/2/17/11455686254119-Tokyo-Talkies-Women-Jeans-2351455686252428-1.jpg,"Introducing our stylish Acid Wash Slim Fit Jeans, designed for the modern woman who values comfort and fashion. Crafted from a premium blend of cotton and elastane, these jeans offer a comfortable, stretchable fit that adapts to your body for all-day ease.

Our mid-rise jeans feature a sleek dark shade with heavy fade and an acid wash finish, creating a trendy, clean look that stands out in any casual setting. The regular-length design with a button and zip closure, complemented by belt loops, ensures a secure and comfortable fit. 

With five functional pockets, these jeans provide ample space for carrying essentials. Perfect for any casual occasion, these jeans offer a balance between style and practicality. Easy to care for with a simple machine wash, they are a versatile addition to any wardrobe.

Enhance your casual wardrobe with jeans that combine contemporary style with classic comfort."
22,http://assets.myntassets.com/assets/images/19008408/2022/7/21/fb939eae-cfe5-42ae-b32a-0ea8fbd295741658379736164-Calvin-Klein-Jeans-Women-Jeans-1761658379735588-1.jpg,"Step into comfort and style with these chic high-rise, skinny fit jeans. Designed for the modern woman, these jeans feature a light shade with a heavy fade, perfect for creating a trendy, casual look. Crafted from a premium blend of cotton, polyester, and elastane, these jeans offer a stretchable fit that moves with you. 

The classic button and zip closure ensures a secure fit, while the waistband with belt loops adds versatility for accessorizing. With a clean look and no distressing, these jeans maintain a sleek and polished appearance. The regular length is perfect for pairing with heels or flats, and the design includes five functional pockets for convenience. Whether for a casual outing or a laid-back day at home, these jeans are a wardrobe essential, combining practical comfort with a stylish edge. Machine washable for easy care."
23,http://assets.myntassets.com/assets/images/19008354/2022/7/21/c74c0d76-27e6-4999-9394-1f46789758e01658379726471-Calvin-Klein-Jeans-Women-Jeans-3331658379725866-1.jpg,"Discover the perfect blend of comfort and style with these slim fit jeans, designed to accentuate your natural silhouette. Crafted from a premium blend of cotton, polyester, and elastane, these jeans offer exceptional stretch for all-day wear. The high-rise waistband with belt loops ensures a secure and flattering fit, while the button and zip closure adds a classic touch.

Featuring a light, heavily faded wash, these jeans deliver a chic, casual aesthetic suitable for any occasion. The clean look with no distress keeps them versatile, allowing you to dress them up or down as desired. With a regular length and five-pocket design, these jeans offer both functionality and fashion. Machine washable for easy care, these jeans are a must-have addition to your wardrobe."
24,http://assets.myntassets.com/assets/images/13315048/2021/3/31/7064713c-94bb-4e17-81fd-bc7774eb5d351617187083110-Roadster-Women-Jeans-5471617187082494-1.jpg,"Elevate your casual wardrobe with these stylish retro-inspired wide-leg jeans, meticulously crafted from a comfortable blend of cotton and elastane for the perfect touch of stretch. Featuring a high-rise waistband with convenient belt loops and a button-and-zip closure, these jeans promise a secure and flattering fit. The medium shade with heavy fade detailing gives them a distinctive vintage appeal, while the clean look ensures versatility for everyday wear.

With a regular, full-length cut and five convenient pockets, these jeans are as practical as they are chic. Embrace the timeless silhouette and effortless style of these stretchable, machine-washable jeans, perfect for any casual occasion."
25,http://assets.myntassets.com/assets/images/19071830/2022/7/12/75038e85-eefc-40f6-bdc3-3110ca3ca0ae1657635031971WideHighJeans1.jpg,"Step out in effortlessly stylish casual wear with these trendy high-rise, light-blue wide leg jeans. Made from premium, non-stretchable cotton fabric, these jeans offer a clean look with a distinctive heavy fade, perfect for a laid-back day. Featuring a button and zip closure with belt loops for added functionality and a flattering fit, these jeans also boast a regular length and come with five practical pockets. Pair them with a simple white ribbed tank top for the ultimate casual-chic vibe. Easy to care for, just machine wash and they’re ready for another wear. Ideal for any casual occasion, these jeans blend comfort, style, and practicality seamlessly."
26,http://assets.myntassets.com/assets/images/15689218/2022/6/15/d6cc56b0-4b47-4721-9e9f-66998edc6f321655294194507-Chemistry-Women-Black-Light-Fade-Stretchable-Jeans-771165529-1.jpg,"Introducing the ultimate blend of comfort and style with these high-rise, regular fit jeans. Crafted from a stretchable fabric comprising of cotton and elastane, these jeans offer a clean, medium-shaded look that is both versatile and chic. The waistband with belt loops, coupled with a button and zip closure, ensures a secure fit, while the four pockets provide ample storage for your essentials. These pants promise no distress or fade, maintaining a crisp, polished appearance suitable for any casual occasion. Easy to care for with machine wash capabilities, these jeans are the perfect addition to any fashion-forward wardrobe."
27,http://assets.myntassets.com/assets/images/15022668/2021/10/18/c0cb10db-7e5e-4b79-83c1-a91bed957c911634553605607-Levis-Women-Blue-Super-Skinny-Fit-Stretchable-Jeans-80516345-1.jpg,"Introducing the ultra-flattering, Super Skinny Fit Jeans, crafted to accentuate your silhouette. Made from a blend of cotton, polyester, and elastane, these jeans promise comfort with every wear, thanks to their stretchable fabric. The dark shade and clean look make them a versatile addition to your casual wardrobe. 

Designed with a mid-rise waist, they feature a secure button and zip closure, along with belt loops for added convenience. This regular-length pair boasts five functional pockets, providing ample space for your essentials. Easy to maintain with machine wash care, these jeans are perfect for your everyday, laid-back look. Embrace style with ease."
28,http://assets.myntassets.com/assets/images/17784446/2022/4/6/1d25a63f-123e-4bc3-acc3-dda9459af7611649253705839FlaredHighAnkleJeans1.jpg,"Embrace effortless casual style with this chic ensemble. The look features a crisp, high-rise, medium shade, non-stretchable cotton denim that's both durable and comfortable. These jeans have a clean look with no distress, no fade, and a regular length, providing a timeless appeal. The classic five-pocket design, enhanced with a belt loop waistband and button and zip closure, ensures functionality and style.

Paired perfectly with a relaxed, long-sleeved white cotton shirt, this outfit exudes simplicity and elegance. Wear this casual yet sophisticated look for any laid-back occasion, knowing it's easy to care for with machine wash convenience."
29,http://assets.myntassets.com/assets/images/11306970/2020/9/7/1006fdba-3881-43b6-a49d-e49954db28bd1599477746034-DressBerry-Women-Jeans-9031599477743637-1.jpg,"Introducing the ultimate blend of comfort and style: Skinny Fit High-Rise Jeans. Crafted from a breathable cotton fabric infused with elastane, these jeans offer a stretchable fit that moves with you. Featuring a clean look with subtle whiskers and chevrons, these medium-shade jeans ensure a modern and sophisticated appeal. The high-rise waistband with belt loops accentuates your silhouette, while the button fly closure provides a secure fit.

Designed for everyday ease, these 5-pocket jeans are perfect for any casual occasion. Experience the perfect combination of style, comfort, and versatility with these machine washable, sustainable, no-fade jeans that promise to be a timeless addition to your wardrobe."
30,http://assets.myntassets.com/assets/images/14006524/2021/5/19/c947df22-165c-4acf-9b12-257ede595fdd1621412476891BibaWomenRedOffWhitePureCottonIkatPrintKurtaKurtasBibaWomenJ1.jpg,"Rock a relaxed and trendy look with these stretchable cotton-elastane blend flared jeans in a versatile dark shade. Designed for casual occasions, these mid-rise jeans feature a button fly closure, five functional pockets, and sturdy belt loops at the waistband to accommodate your favorite belts. With a clean, no-fade finish, they offer a modern aesthetic free from distress effects. The regular length makes them perfect for pairing with sneakers or heels, ensuring comfort and style for all-day wear. These jeans are machine washable for easy care, making them a practical addition to any wardrobe."
31,http://assets.myntassets.com/assets/images/productimage/2020/11/24/a9733235-46ef-4ea5-a3b3-f34395bdea8a1606219116064-1.jpg,"Introducing our Women's High-Rise Slim Fit Cropped Jeans, designed for the modern-day fashionista. Crafted from a premium blend of cotton and elastane, these jeans offer a comfortable stretch that hugs your curves while providing ease of movement. The dark shade and clean, undistressed look ensure a versatile piece that can be effortlessly styled for any casual occasion.

These high-rise jeans feature a secure button and zip closure, accentuated by a stylish waistband with belt loops that allow for accessorizing. With a flattering slim-fit silhouette, they taper down to a cropped length that pairs perfectly with both heels and sneakers. Additionally, the jeans come with five functional pockets for practical, everyday use.

Easy to maintain with a machine-washable fabric, these jeans are a sustainable choice for your wardrobe. Elevate your fashion game with the impeccable fit and timeless appeal of our High-Rise Slim Fit Cropped Jeans."
32,http://assets.myntassets.com/assets/images/17185856/2022/2/17/30b1f5c0-ee8c-4673-ba9f-fb3efcf02fe31645078870909StraightHighJeans1.jpg,"Elevate your casual style with these light-faded, mid-rise jeans, crafted from non-stretchable cotton fabric for a comfortable yet authentic feel. Featuring a slash knee design, the ripped detailing adds an edgy touch to your look. These regular-fit jeans are equipped with five pockets and a button and zip closure for practicality. The waistband comes with belt loops, offering versatility in styling. Perfect for a laid-back day, these jeans are best paired with a crisp white shirt for a chic and effortless ensemble. Machine washable for easy care and maintenance."
33,http://assets.myntassets.com/assets/images/12867304/2021/3/4/85582e0a-e8c3-4cef-bc12-8dc0524ab90f1614851381106-all-about-you-Women-Blue-Straight-Fit-High-Rise-Clean-Look-S-1.jpg,"Introducing our versatile Women's High-Rise Straight Fit Jeans, crafted for the modern woman who values both style and comfort. These jeans feature a medium shade with a light fade, enhanced by subtle whiskers and chevrons for a trendy, contemporary look. Designed from a blend of cotton and elastane, they offer just the right amount of stretch for a comfortable, flattering fit.

The high-rise waistband is complete with functional belt loops and a convenient button and zip closure, ensuring a sleek silhouette. With a classic five-pocket design, these jeans are perfect for any casual occasion. Their regular length makes them easy to pair with a variety of footwear, from chic heels to casual sneakers. Easy to care for, simply machine wash and they're ready to go.

Elevate your everyday style with these clean-look, stretchable jeans that promise both durability and a great fit. These jeans are not just an outfit choice, but a wardrobe essential for effortless style."
34,http://assets.myntassets.com/assets/images/12278640/2021/9/6/2b908b97-e360-4d4c-91e3-dd723fb76d001630925945452-Roadster-Women-Navy-Blue-Flared-Fit-High-Rise-Clean-Look-Str-1.jpg,"Introducing our stylish flared jeans designed for the modern fashionista who values both comfort and style. Constructed from a premium blend of cotton and elastane, these jeans offer a perfect stretchable fit that moves with you. The dark shade provides a sophisticated and versatile look, making them ideal for any casual occasion. Featuring a clean look with no distress and no fade, these high-rise jeans accentuate your waist, while the regular length and flared fit create a flattering silhouette. The button and zip closure, along with belt loops, delivers a classic finish. With five functional pockets, these jeans are as practical as they are fashionable. Easy to care for with machine wash instructions, these jeans embody everyday elegance with a contemporary twist."
35,http://assets.myntassets.com/assets/images/16532142/2021/12/27/5402899a-0f42-43b0-91b3-91e2d7579cb81640590740910-Levis-Women-Jeans-4501640590740195-1.jpg,"Introducing our sophisticated Skinny Fit Jeans, designed for those casual days when you want to look effortlessly stylish. Crafted from a high-quality blend of Cotton, Polyester, and Elastane, these jeans promise comfort with just the right amount of stretch. The medium shade denim features a clean look with subtle whiskers and chevron effects, imparting a touch of modern flair. 

Designed with functionality in mind, these mid-rise jeans come with a button and zip closure, belt loops, and a standard five-pocket configuration for all your essentials. The light fade effect, coupled with a skinny silhouette, flatters your body while allowing for versatile styling options. Perfect for everyday wear, these jeans are easy to care for with simple machine wash instructions. Elevate your casual wardrobe with these versatile, stretchable jeans that bring a blend of comfort and contemporary style to your day."
36,http://assets.myntassets.com/assets/images/16211994/2022/5/4/bea11855-778b-4aef-9dbf-0fa59993b9651651661483984-ether-Women-Jeans-8471651661483485-1.jpg,"Step up your casual wear game with these stylish skinny fit jeans, designed to contour and complement every curve. Crafted from a comfortable blend of cotton, polyester, and elastane, these jeans offer a mid-rise waistline with a stretchable waistband that ensures a snug fit while providing maximum comfort. The button and zip closure, accompanied by functional belt loops, adds a classic touch to the modern silhouette.

Featuring a medium shade of denim with a light fade, these jeans are subtly enhanced by whiskers and chevrons for a trendy, worn-in look. The low-distress detailing, including modest rips, strikes the perfect balance between edgy and chic, making them a versatile choice for various casual occasions. With five practical pockets, these jeans remain as functional as they are fashionable.

Easy to care for with a simple machine wash, these jeans are a sustainable addition to your wardrobe that promise both durability and timeless style. Effortlessly pair them with your favorite top and step out in confidence."
37,http://assets.myntassets.com/assets/images/14954642/2021/12/16/dbf0aa4b-a129-46ce-adfa-8bf9780d109a1639647405457-Roadster-Women-Jeans-9301639647404807-1.jpg,"Upgrade your casual wardrobe with these chic mid-rise, boyfriend fit pants, designed for both comfort and style. Crafted from stretchable cotton and elastane, these dark-shaded jeans offer a clean, modern look with no distressing. Featuring a reliable button and zip closure, they include practical belt loops on the waistband and three functional pockets for your essentials.

Perfectly tailored for a regular length, these jeans can be effortlessly dressed up or down. The no-fade fabric maintains its fresh appearance wash after wash, while the machine wash care ensures easy maintenance. Pair them with your favorite top and sneakers for a versatile, everyday outfit."
